temperature,ph,dissolvedOxygen,ammonia,status_label,growth_index
22.99,5.8,7.0,0.032,Low,94.5
22.95,5.3,6.5,0.073,Medium,94.5
23.01,5.2,11.2,0.017,Low,94.5
22.92,5.7,8.3,0.035,Low,94.5
22.76,5.0,6.9,0.072,Medium,94.5
22.74,5.5,8.4,0.091,Medium,94.5
22.6,5.0,8.6,0.078,Medium,94.5
22.53,5.5,8.5,0.006,Low,94.5
22.53,5.8,9.8,0.079,Medium,94.5
22.45,5.0,7.9,0.003,Low,94.5
22.18,5.6,7.3,0.051,Medium,94.5
21.65,5.1,7.2,0.076,Medium,94.5
21.53,5.6,9.8,0.094,Medium,94.5
21.47,5.2,10.5,0.039,Low,94.5
21.38,5.5,10.8,0.036,Low,94.5
21.28,5.7,8.4,0.062,Medium,94.5
21.25,5.6,11.0,0.092,Medium,94.5
21.15,5.7,8.0,0.03,Low,94.5
21.32,5.6,8.6,0.07,Medium,94.5
21.4,5.2,11.2,0.085,Medium,94.5
21.79,5.1,7.7,0.033,Low,94.5
21.88,5.1,7.0,0.088,Medium,94.5
21.9,5.8,8.9,0.079,Medium,94.5
21.9,5.8,9.9,0.028,Low,94.5
22.05,5.8,6.0,0.03,Low,94.5
22.07,5.9,9.1,0.03,Low,94.5
22.23,5.5,11.3,0.006,Low,94.5
22.44,5.4,10.1,0.056,Medium,94.5
22.47,5.2,8.3,0.024,Low,94.5
22.96,5.1,7.6,0.078,Medium,94.5
22.97,5.6,9.6,0.059,Medium,94.5
24.01,5.8,11.0,0.054,Medium,115.50000000000001
24.05,5.0,6.4,0.074,Medium,115.50000000000001
24.19,5.3,9.9,0.04,Low,115.50000000000001
24.25,5.4,10.2,0.079,Medium,115.50000000000001
24.31,5.3,9.6,0.097,Medium,115.50000000000001
24.41,5.0,11.6,0.05,Low,115.50000000000001
24.71,5.6,11.0,0.001,Low,115.50000000000001
25.09,6.0,8.5,0.053,Medium,115.50000000000001
25.31,5.5,8.9,0.061,Medium,115.50000000000001
25.39,5.8,10.0,0.061,Medium,115.50000000000001
25.86,5.8,8.8,0.017,Low,115.50000000000001
25.9,5.6,8.0,0.012,Low,115.50000000000001
25.97,5.9,6.4,0.009,Low,115.50000000000001
25.95,5.8,9.0,0.015,Low,115.50000000000001
25.82,5.4,8.0,0.058,Medium,115.50000000000001
25.62,5.0,10.0,0.041,Low,115.50000000000001
25.57,5.0,6.2,0.075,Medium,115.50000000000001
25.54,5.8,6.1,0.096,Medium,115.50000000000001
25.35,5.2,11.2,0.024,Low,115.50000000000001
25.17,5.5,10.9,0.043,Low,115.50000000000001
25.16,6.0,7.6,0.056,Medium,115.50000000000001
25.05,5.1,7.9,0.1,Medium,115.50000000000001
24.78,5.9,9.9,0.034,Low,115.50000000000001
24.63,5.5,8.9,0.033,Low,115.50000000000001
24.57,5.4,7.6,0.051,Medium,115.50000000000001
24.49,5.3,6.0,0.026,Low,115.50000000000001
24.37,5.5,12.0,0.073,Medium,115.50000000000001
24.31,5.3,11.2,0.081,Medium,115.50000000000001
24.16,5.1,7.1,0.007,Low,115.50000000000001
24.14,5.6,7.5,0.005,Low,115.50000000000001
24.07,5.8,12.0,0.032,Low,115.50000000000001
24.05,5.0,11.6,0.046,Low,115.50000000000001
23.99,5.5,8.6,0.016,Low,94.5
23.9,5.2,7.7,0.03,Low,94.5
23.71,5.0,9.1,0.005,Low,94.5
23.62,5.2,11.3,0.01,Low,94.5
23.48,5.5,7.0,0.002,Low,94.5
23.36,5.9,9.0,0.073,Medium,94.5
23.24,5.6,7.4,0.094,Medium,94.5
23.23,5.8,11.5,0.019,Low,94.5
23.21,5.0,9.5,0.019,Low,94.5
23.09,5.6,11.5,0.082,Medium,94.5
23.07,5.9,10.5,0.099,Medium,94.5
22.69,5.5,10.6,0.072,Medium,94.5
22.52,5.9,9.9,0.068,Medium,94.5
22.37,5.9,7.9,0.029,Low,94.5
22.25,5.8,6.6,0.062,Medium,94.5
22.08,5.3,7.6,0.068,Medium,94.5
22.08,5.2,7.0,0.06,Medium,94.5
21.92,5.9,11.4,0.066,Medium,94.5
21.91,5.4,6.6,0.045,Low,94.5
21.79,5.1,11.5,0.05,Low,94.5
21.76,5.4,7.2,0.051,Medium,94.5
21.71,5.5,9.2,0.025,Low,94.5
21.61,5.6,6.5,0.002,Low,94.5
21.53,5.1,10.1,0.09,Medium,94.5
21.42,6.0,11.7,0.061,Medium,94.5
21.19,5.0,7.2,0.052,Medium,94.5
21.16,5.4,8.9,0.003,Low,94.5
21.14,5.8,11.3,0.027,Low,94.5
21.21,5.1,10.5,0.086,Medium,94.5
21.36,5.7,11.9,0.026,Low,94.5
21.48,5.6,7.9,0.094,Medium,94.5
21.49,5.1,10.1,0.068,Medium,94.5
21.78,5.7,10.1,0.089,Medium,94.5
21.87,5.5,9.0,0.075,Medium,94.5
21.92,5.9,10.0,0.097,Medium,94.5
22.38,5.2,9.5,0.011,Low,94.5
22.45,5.5,10.9,0.083,Medium,94.5
22.71,6.0,11.3,0.004,Low,94.5
22.81,5.7,9.6,0.076,Medium,94.5
22.91,5.4,9.2,0.084,Medium,94.5
22.92,5.8,8.7,0.058,Medium,94.5
23.22,5.7,11.7,0.01,Low,94.5
23.25,5.8,9.4,0.052,Medium,94.5
23.3,5.9,11.5,0.03,Low,94.5
24.09,5.0,11.7,0.045,Low,115.50000000000001
24.28,6.0,7.5,0.006,Low,115.50000000000001
24.42,5.0,10.0,0.04,Low,115.50000000000001
24.51,5.5,10.9,0.01,Low,115.50000000000001
24.66,5.5,12.0,0.046,Low,115.50000000000001
24.92,5.2,9.2,0.009,Low,115.50000000000001
24.97,5.7,11.8,0.065,Medium,115.50000000000001
25.24,5.6,11.2,0.044,Low,115.50000000000001
25.47,5.0,6.9,0.038,Low,115.50000000000001
25.84,5.8,10.0,0.08,Medium,115.50000000000001
25.57,5.7,11.9,0.006,Low,115.50000000000001
25.55,5.0,9.2,0.04,Low,115.50000000000001
25.54,5.9,9.0,0.068,Medium,115.50000000000001
25.32,6.0,8.3,0.003,Low,115.50000000000001
24.91,5.0,7.3,0.072,Medium,115.50000000000001
24.89,5.2,7.1,0.059,Medium,115.50000000000001
24.8,5.0,8.1,0.017,Low,115.50000000000001
24.71,5.0,9.2,0.032,Low,115.50000000000001
24.6,5.6,11.9,0.062,Medium,115.50000000000001
24.54,5.7,7.5,0.1,Medium,115.50000000000001
24.47,5.9,9.4,0.046,Low,115.50000000000001
24.42,5.3,8.6,0.061,Medium,115.50000000000001
24.17,5.0,7.8,0.081,Medium,115.50000000000001
24.16,6.0,8.9,0.092,Medium,115.50000000000001
24.11,5.8,7.7,0.048,Low,115.50000000000001
24.06,5.7,8.1,0.004,Low,115.50000000000001
23.94,6.0,7.9,0.048,Low,94.5
23.86,5.3,9.5,0.084,Medium,94.5
23.85,5.0,7.1,0.044,Low,94.5
23.81,5.0,11.0,0.022,Low,94.5
23.63,5.2,9.4,0.089,Medium,94.5
23.59,5.2,10.0,0.014,Low,94.5
23.52,5.9,8.1,0.084,Medium,94.5
23.22,5.7,7.7,0.057,Medium,94.5
23.15,5.2,7.4,0.05,Low,94.5
23.01,5.7,8.8,0.053,Medium,94.5
22.98,5.5,11.9,0.029,Low,94.5
22.92,5.6,9.5,0.075,Medium,94.5
22.79,5.7,11.1,0.066,Medium,94.5
22.44,5.6,9.2,0.032,Low,94.5
22.36,6.0,10.4,0.014,Low,94.5
22.09,7.1,3.8,0.017,Medium,72.0
21.94,6.7,5.3,0.065,Low,72.0
21.83,6.5,4.9,0.076,Low,72.0
21.8,7.2,6.0,0.031,Low,94.5
21.8,6.1,4.2,0.055,Medium,72.0
21.75,6.5,4.2,0.055,Low,72.0
21.71,6.6,3.0,0.048,Medium,72.0
21.7,6.9,3.7,0.03,Medium,72.0
21.53,6.6,3.4,0.051,High,72.0
21.45,6.6,5.7,0.046,Low,94.5
21.39,7.0,5.4,0.064,Low,72.0
21.36,6.4,5.2,0.041,Low,72.0
21.33,7.1,5.7,0.018,Low,94.5
21.29,6.8,5.8,0.018,Low,94.5
21.1,6.7,5.1,0.086,Low,72.0
21.11,6.3,5.9,0.007,Low,94.5
21.29,7.1,5.2,0.051,Low,72.0
21.4,6.3,4.1,0.061,Medium,72.0
21.55,6.2,6.1,0.098,Medium,94.5
21.69,6.9,5.8,0.046,Low,94.5
22.24,6.5,4.8,0.043,Low,72.0
22.26,6.1,3.1,0.027,Medium,72.0
22.68,6.9,4.3,0.01,Low,72.0
22.69,7.2,3.9,0.075,High,72.0
22.86,6.3,4.7,0.039,Low,72.0
23.1,6.3,4.8,0.051,Medium,72.0
23.33,7.1,4.7,0.077,Low,72.0
23.39,7.2,5.0,0.019,Low,72.0
23.4,7.0,5.3,0.091,Low,72.0
23.45,7.2,3.0,0.074,High,72.0
23.55,6.3,3.6,0.003,Medium,72.0
23.56,6.7,3.6,0.05,Medium,72.0
23.58,6.8,4.0,0.082,Low,72.0
23.88,7.2,3.6,0.094,High,72.0
24.28,6.3,4.9,0.076,Medium,88.00000000000001
24.3,7.1,5.5,0.033,Low,115.50000000000001
24.58,6.9,5.7,0.019,Low,115.50000000000001
24.61,6.7,4.4,0.044,Low,88.00000000000001
25.44,6.3,5.0,0.002,Low,88.00000000000001
25.71,7.2,5.3,0.068,Low,88.00000000000001
25.94,7.0,6.0,0.029,Low,115.50000000000001
25.89,7.2,4.6,0.018,Low,88.00000000000001
25.59,7.2,5.0,0.057,Low,88.00000000000001
25.56,7.1,4.3,0.013,Low,88.00000000000001
25.27,7.2,4.0,0.05,Low,88.00000000000001
25.26,7.1,5.2,0.038,Low,88.00000000000001
25.14,7.0,6.1,0.015,Low,115.50000000000001
24.88,6.8,3.3,0.048,Medium,88.00000000000001
24.79,6.8,3.7,0.066,High,88.00000000000001
24.69,7.0,5.4,0.083,Low,88.00000000000001
24.62,6.1,4.9,0.015,Low,88.00000000000001
24.29,7.0,3.5,0.007,Medium,88.00000000000001
24.24,6.5,4.7,0.07,Low,88.00000000000001
24.18,6.7,5.3,0.013,Low,88.00000000000001
24.14,6.9,4.1,0.1,Low,88.00000000000001
23.99,7.1,3.6,0.038,Medium,72.0
23.9,6.7,6.0,0.043,Low,94.5
23.87,6.2,3.3,0.099,High,72.0
23.45,7.0,3.2,0.084,High,72.0
23.26,6.9,5.1,0.015,Low,72.0
23.25,6.8,3.3,0.02,Medium,72.0
23.22,7.1,4.4,0.023,Low,72.0
23.12,7.2,3.7,0.021,Medium,72.0
23.1,6.3,5.0,0.053,Medium,72.0
22.95,6.6,4.8,0.007,Low,72.0
22.91,7.0,3.9,0.057,High,72.0
22.87,7.0,3.5,0.033,Medium,72.0
22.77,6.4,3.1,0.099,High,72.0
22.69,6.5,5.3,0.077,Low,72.0
22.68,7.0,3.3,0.098,High,72.0
22.24,7.1,6.0,0.087,Low,94.5
22.14,6.1,5.7,0.059,Medium,94.5
21.89,6.5,4.6,0.045,Low,72.0
21.89,6.4,5.4,0.097,Medium,72.0
21.86,7.1,3.1,0.016,Medium,72.0
21.77,6.1,3.9,0.046,Medium,72.0
21.67,6.7,5.5,0.004,Low,94.5
21.55,6.9,4.8,0.017,Low,72.0
21.39,6.5,3.8,0.017,Medium,72.0
21.29,6.2,4.0,0.087,Medium,72.0
21.24,6.9,4.8,0.01,Low,72.0
21.23,6.8,3.3,0.033,Medium,72.0
21.21,6.8,4.6,0.018,Low,72.0
21.19,6.5,5.7,0.007,Low,94.5
21.13,6.3,3.3,0.069,High,72.0
21.09,6.6,5.5,0.078,Low,94.5
21.31,6.5,4.2,0.015,Low,72.0
21.35,6.6,4.8,0.068,Low,72.0
21.42,6.5,4.3,0.021,Low,72.0
22.05,6.5,3.3,0.055,High,72.0
22.27,6.6,4.5,0.023,Low,72.0
22.32,6.4,3.4,0.011,Medium,72.0
22.59,7.2,4.1,0.016,Low,72.0
22.67,6.8,5.7,0.021,Low,94.5
22.73,6.7,3.7,0.068,High,72.0
22.99,7.1,4.0,0.039,Low,72.0
23.03,6.6,3.5,0.02,Medium,72.0
23.04,6.2,6.1,0.086,Medium,94.5
23.06,6.2,4.6,0.068,Medium,72.0
23.71,6.4,3.8,0.067,High,72.0
23.99,7.2,5.0,0.078,Low,72.0
24.09,6.9,3.7,0.081,High,88.00000000000001
24.34,6.9,3.0,0.037,Medium,88.00000000000001
24.41,6.5,3.7,0.025,Medium,88.00000000000001
24.64,7.1,3.6,0.023,Medium,88.00000000000001
24.77,6.2,3.7,0.1,High,88.00000000000001
24.79,6.4,5.6,0.09,Medium,115.50000000000001
24.87,6.9,3.2,0.082,High,88.00000000000001
25.04,7.0,4.6,0.081,Low,88.00000000000001
25.27,7.2,5.3,0.077,Low,88.00000000000001
25.36,6.1,3.7,0.072,High,88.00000000000001
25.4,6.4,5.3,0.074,Medium,88.00000000000001
25.97,7.1,3.8,0.039,Medium,88.00000000000001
25.87,6.9,4.1,0.017,Low,88.00000000000001
25.26,7.1,6.1,0.045,Low,115.50000000000001
25.25,6.4,3.6,0.075,High,88.00000000000001
24.97,6.7,5.7,0.068,Low,115.50000000000001
24.76,7.0,4.0,0.022,Low,88.00000000000001
24.71,6.1,3.8,0.084,High,88.00000000000001
24.69,7.2,3.9,0.037,Medium,88.00000000000001
24.68,7.2,3.9,0.033,Medium,88.00000000000001
24.52,7.2,4.7,0.071,Low,88.00000000000001
24.51,6.7,5.5,0.066,Low,115.50000000000001
24.37,6.7,4.1,0.023,Low,88.00000000000001
24.32,6.1,4.7,0.05,Low,88.00000000000001
24.14,6.9,4.7,0.059,Low,88.00000000000001
24.12,7.1,4.3,0.006,Low,88.00000000000001
24.02,6.6,5.7,0.052,Low,115.50000000000001
23.99,7.2,3.9,0.009,Medium,72.0
23.87,6.4,4.1,0.045,Low,72.0
23.81,6.3,4.6,0.043,Low,72.0
23.64,7.2,4.7,0.002,Low,72.0
23.59,7.0,3.6,0.093,High,72.0
22.9,6.4,5.9,0.049,Low,94.5
22.8,6.9,3.7,0.095,High,72.0
22.77,7.1,3.5,0.045,Medium,72.0
22.74,6.4,5.8,0.097,Medium,94.5
22.69,6.9,5.5,0.084,Low,94.5
22.68,6.8,4.3,0.012,Low,72.0
22.56,7.1,3.9,0.056,High,72.0
22.46,7.1,4.8,0.065,Low,72.0
22.38,6.2,5.0,0.082,Medium,72.0
22.99,6.6,3.5,0.081,High,72.0
22.98,6.4,5.8,0.073,Medium,94.5
22.95,6.6,4.4,0.009,Low,72.0
22.55,6.4,4.7,0.011,Low,72.0
22.42,6.5,5.2,0.038,Low,72.0
22.41,6.5,3.5,0.042,Medium,72.0
22.37,7.1,3.5,0.058,High,72.0
22.32,6.6,6.0,0.005,Low,94.5
22.32,6.1,4.6,0.012,Low,72.0
22.11,6.6,3.9,0.038,Medium,72.0
21.94,6.7,3.6,0.033,Medium,72.0
21.86,7.2,6.0,0.072,Low,94.5
21.6,6.2,3.0,0.016,Medium,72.0
21.41,7.2,3.5,0.006,Medium,72.0
21.07,7.0,5.4,0.028,Low,72.0
21.01,6.8,5.5,0.039,Low,94.5
21.06,6.8,3.5,0.092,High,72.0
21.28,7.1,5.0,0.024,Low,72.0
21.57,6.9,3.9,0.045,Medium,72.0
21.59,6.6,4.4,0.064,Low,72.0
21.63,6.7,4.4,0.036,Low,72.0
21.97,6.2,4.2,0.071,Medium,72.0
22.16,6.7,5.4,0.067,Low,72.0
22.28,6.2,5.9,0.057,Medium,94.5
22.53,6.9,3.2,0.04,Medium,72.0
22.55,6.8,4.6,0.013,Low,72.0
22.64,6.9,3.0,0.093,High,72.0
22.71,6.5,3.4,0.076,High,72.0
22.81,6.1,4.4,0.052,Medium,72.0
22.85,6.5,3.8,0.017,Medium,72.0
23.04,6.7,5.0,0.019,Low,72.0
23.22,7.2,4.6,0.039,Low,72.0
23.37,6.3,4.7,0.065,Medium,72.0
23.43,6.6,5.3,0.013,Low,72.0
23.45,6.9,5.9,0.068,Low,94.5
23.52,7.0,5.2,0.072,Low,72.0
23.59,6.5,3.4,0.028,Medium,72.0
23.72,6.6,5.6,0.011,Low,94.5
24.93,6.4,3.1,0.006,Medium,88.00000000000001
25.07,6.3,3.8,0.086,High,88.00000000000001
25.7,6.3,3.9,0.029,Medium,88.00000000000001
25.87,7.2,5.5,0.062,Low,115.50000000000001
25.99,6.1,4.8,0.022,Low,88.00000000000001
25.92,7.1,5.4,0.049,Low,88.00000000000001
25.9,6.4,3.9,0.047,Medium,88.00000000000001
25.81,6.8,5.3,0.084,Low,88.00000000000001
25.79,6.9,5.1,0.02,Low,88.00000000000001
25.79,7.2,4.3,0.082,Low,88.00000000000001
25.77,6.8,4.4,0.067,Low,88.00000000000001
25.61,7.0,4.3,0.047,Low,88.00000000000001
25.55,7.2,5.7,0.018,Low,115.50000000000001
25.37,6.9,4.2,0.037,Low,88.00000000000001
25.26,6.2,5.1,0.097,Medium,88.00000000000001
24.65,7.0,5.2,0.015,Low,88.00000000000001
24.64,7.1,5.8,0.014,Low,115.50000000000001
24.62,6.8,3.1,0.002,Medium,88.00000000000001
24.62,6.6,3.1,0.057,High,88.00000000000001
24.48,6.7,4.7,0.069,Low,88.00000000000001
24.33,7.2,4.5,0.064,Low,88.00000000000001
24.26,6.2,5.2,0.012,Low,88.00000000000001
24.24,6.4,4.9,0.086,Medium,88.00000000000001
24.21,6.6,5.0,0.027,Low,88.00000000000001
24.19,6.6,4.9,0.087,Low,88.00000000000001
24.15,6.8,4.0,0.045,Low,88.00000000000001
23.98,6.6,5.9,0.003,Low,94.5
23.98,6.7,4.4,0.093,Low,72.0
23.93,7.2,5.0,0.1,Low,72.0
23.92,6.9,3.6,0.085,High,72.0
23.87,6.7,4.3,0.009,Low,72.0
23.68,7.1,6.0,0.083,Low,94.5
23.56,7.2,4.7,0.052,Low,72.0
23.03,7.2,3.6,0.039,Medium,72.0
22.77,6.8,3.1,0.09,High,72.0
22.76,6.4,3.2,0.071,High,72.0
22.6,7.1,4.3,0.064,Low,72.0
22.49,6.2,5.0,0.054,Medium,72.0
22.45,6.6,5.6,0.037,Low,94.5
22.13,6.4,3.2,0.049,Medium,72.0
22.11,6.8,3.3,0.005,Medium,72.0
21.95,6.5,4.8,0.034,Low,72.0
21.86,7.2,4.0,0.04,Low,72.0
21.65,7.0,5.0,0.078,Low,72.0
21.63,6.5,3.0,0.023,Medium,72.0
21.52,6.6,5.4,0.071,Low,72.0
21.42,6.1,4.8,0.034,Low,72.0
21.34,6.7,5.9,0.038,Low,94.5
21.28,7.1,5.0,0.021,Low,72.0
21.18,7.2,3.6,0.019,Medium,72.0
21.24,7.1,4.1,0.078,Low,72.0
21.86,6.7,5.6,0.021,Low,94.5
21.9,6.9,3.4,0.083,High,72.0
22.57,6.1,4.1,0.087,Medium,72.0
22.7,6.9,5.2,0.055,Low,72.0
22.9,6.7,5.1,0.045,Low,72.0
22.95,7.0,6.1,0.021,Low,94.5
23.0,6.9,4.3,0.093,Low,72.0
23.18,6.8,5.9,0.077,Low,94.5
23.33,6.2,4.3,0.099,Medium,72.0
23.36,6.3,5.3,0.053,Medium,72.0
23.39,6.8,4.3,0.009,Low,72.0
23.45,7.1,4.2,0.074,Low,72.0
23.72,6.3,3.5,0.067,High,72.0
24.05,6.5,3.3,0.052,High,88.00000000000001
24.15,6.5,3.0,0.088,High,88.00000000000001
24.2,6.3,5.2,0.045,Low,88.00000000000001
24.28,6.4,4.7,0.013,Low,88.00000000000001
24.38,6.6,3.3,0.069,High,88.00000000000001
24.63,6.9,3.5,0.05,Medium,88.00000000000001
24.95,6.8,3.0,0.055,High,88.00000000000001
25.51,6.5,4.1,0.041,Low,88.00000000000001
25.56,6.9,3.1,0.038,Medium,88.00000000000001
25.61,7.2,3.7,0.002,Medium,88.00000000000001
25.62,7.2,3.5,0.09,High,88.00000000000001
25.81,6.8,5.8,0.014,Low,115.50000000000001
26.09,6.7,5.7,0.065,Low,115.50000000000001
25.74,7.0,4.7,0.091,Low,88.00000000000001
25.66,7.2,5.6,0.023,Low,115.50000000000001
25.56,6.1,5.2,0.001,Low,88.00000000000001
25.53,7.0,4.5,0.076,Low,88.00000000000001
25.16,7.2,3.3,0.079,High,88.00000000000001
24.99,7.0,5.8,0.058,Low,115.50000000000001
24.89,6.8,3.1,0.041,Medium,88.00000000000001
24.88,6.9,5.3,0.055,Low,88.00000000000001
24.75,7.2,4.0,0.084,Low,88.00000000000001
24.52,7.2,5.5,0.094,Low,115.50000000000001
24.29,6.4,5.7,0.067,Medium,115.50000000000001
24.26,6.2,3.4,0.081,High,88.00000000000001
24.05,6.5,4.7,0.057,Low,88.00000000000001
23.92,6.5,3.8,0.021,Medium,72.0
23.91,6.8,4.3,0.039,Low,72.0
23.84,6.8,5.5,0.007,Low,94.5
23.79,6.1,5.1,0.012,Low,72.0
23.74,6.2,4.9,0.034,Low,72.0
23.73,6.8,5.2,0.012,Low,72.0
23.73,6.9,4.7,0.08,Low,72.0
23.63,7.1,5.3,0.025,Low,72.0
23.44,6.4,3.0,0.044,Medium,72.0
23.35,6.1,4.3,0.037,Low,72.0
23.31,7.0,5.0,0.1,Low,72.0
23.15,6.4,5.4,0.012,Low,72.0
23.11,7.0,5.3,0.004,Low,72.0
22.98,6.6,5.2,0.044,Low,72.0
22.9,6.5,3.5,0.013,Medium,72.0
22.78,6.3,3.1,0.078,High,72.0
27.51,7.2,3.6,0.001,Medium,88.00000000000001
29.66,6.4,5.3,0.005,Low,72.0
21.74,6.7,3.0,0.066,High,72.0
21.89,6.7,4.8,0.011,Low,72.0
28.27,7.2,4.9,0.057,Low,72.0
28.01,6.8,3.5,0.065,High,72.0
24.85,6.6,4.7,0.07,Low,88.00000000000001
23.01,6.2,3.4,0.057,High,72.0
23.22,6.4,5.5,0.052,Medium,94.5
21.44,6.4,5.7,0.003,Low,94.5
29.96,6.8,5.3,0.005,Low,72.0
21.67,6.2,4.3,0.046,Low,72.0
20.11,6.2,5.5,0.078,Medium,94.5
25.35,6.7,4.3,0.031,Low,88.00000000000001
26.67,6.6,4.3,0.017,Low,88.00000000000001
26.75,6.1,4.7,0.016,Low,88.00000000000001
23.95,6.1,5.7,0.091,Medium,94.5
28.07,6.6,3.0,0.034,Medium,72.0
21.18,6.5,3.8,0.019,Medium,72.0
21.15,7.2,4.8,0.068,Low,72.0
25.97,6.8,4.9,0.018,Low,88.00000000000001
23.07,7.2,4.8,0.008,Low,72.0
23.09,7.2,4.5,0.041,Low,72.0
22.06,6.7,3.7,0.032,Medium,72.0
25.33,7.0,6.0,0.052,Low,115.50000000000001
23.43,6.6,4.7,0.025,Low,72.0
20.82,6.9,3.3,0.034,Medium,72.0
25.9,6.3,3.7,0.056,High,88.00000000000001
28.01,7.2,5.6,0.048,Low,94.5
26.13,6.7,4.3,0.008,Low,88.00000000000001
24.39,7.0,4.1,0.062,Low,88.00000000000001
29.14,6.4,5.8,0.048,Low,94.5
20.09,7.1,3.2,0.001,Medium,72.0
20.25,6.5,3.7,0.02,Medium,72.0
22.65,6.2,4.0,0.077,Medium,72.0
29.12,7.1,3.0,0.093,High,72.0
30.0,6.2,3.8,0.036,Medium,72.0
21.9,7.1,3.0,0.025,Medium,72.0
28.98,7.0,5.2,0.03,Low,72.0
24.05,6.5,3.8,0.073,High,88.00000000000001
27.09,7.1,5.4,0.087,Low,88.00000000000001
29.06,6.9,3.8,0.068,High,72.0
20.85,6.1,4.2,0.027,Low,72.0
23.19,7.1,4.1,0.029,Low,72.0
27.18,7.2,3.9,0.028,Medium,88.00000000000001
28.48,6.3,4.9,0.063,Medium,72.0
23.31,6.4,4.2,0.045,Low,72.0
28.04,6.5,3.8,0.029,Medium,72.0
21.58,6.1,5.1,0.031,Low,72.0
29.78,7.0,5.8,0.036,Low,94.5
26.7,6.6,5.2,0.066,Low,88.00000000000001
27.7,6.7,6.0,0.011,Low,115.50000000000001
26.86,6.9,5.8,0.028,Low,115.50000000000001
25.02,6.4,5.1,0.013,Low,88.00000000000001
20.54,7.0,3.2,0.073,High,72.0
24.76,6.2,5.0,0.058,Medium,88.00000000000001
28.94,6.6,3.7,0.071,High,72.0
24.9,7.1,4.6,0.058,Low,88.00000000000001
24.88,6.7,4.4,0.041,Low,88.00000000000001
28.03,6.1,5.3,0.037,Low,72.0
24.96,7.2,3.5,0.029,Medium,88.00000000000001
25.05,6.5,5.4,0.058,Low,88.00000000000001
23.57,7.1,4.7,0.026,Low,72.0
29.91,6.8,3.0,0.098,High,72.0
21.49,6.3,5.1,0.084,Medium,72.0
25.32,6.3,3.0,0.076,High,88.00000000000001
21.08,6.5,3.3,0.009,Medium,72.0
21.29,6.3,4.1,0.021,Low,72.0
27.18,6.7,3.2,0.023,Medium,88.00000000000001
28.66,6.6,4.4,0.049,Low,72.0
21.37,6.2,5.1,0.03,Low,72.0
21.43,6.8,4.6,0.081,Low,72.0
28.97,6.9,3.4,0.043,Medium,72.0
23.09,6.5,3.3,0.03,Medium,72.0
29.12,7.2,5.7,0.033,Low,94.5
28.59,6.5,5.8,0.055,Low,94.5
20.73,6.4,5.6,0.002,Low,94.5
28.69,6.7,3.6,0.035,Medium,72.0
20.22,6.2,5.9,0.013,Low,94.5
22.73,7.1,6.0,0.001,Low,94.5
23.48,7.2,3.1,0.039,Medium,72.0
25.63,6.2,3.0,0.038,Medium,88.00000000000001
27.09,6.3,5.7,0.032,Low,115.50000000000001
23.2,7.2,3.4,0.087,High,72.0
25.58,7.2,4.6,0.026,Low,88.00000000000001
20.53,7.2,4.1,0.015,Low,72.0
22.97,7.0,4.8,0.072,Low,72.0
25.32,7.1,5.1,0.046,Low,88.00000000000001
22.72,6.1,3.5,0.043,Medium,72.0
27.91,6.5,5.3,0.047,Low,88.00000000000001
26.31,6.7,5.6,0.041,Low,115.50000000000001
22.6,6.1,5.0,0.093,Medium,72.0
23.5,6.6,4.5,0.032,Low,72.0
27.09,6.6,5.9,0.031,Low,115.50000000000001
26.4,6.4,4.8,0.095,Medium,88.00000000000001
23.67,6.2,6.1,0.041,Low,94.5
29.42,7.1,4.2,0.016,Low,72.0
22.67,6.5,5.0,0.06,Low,72.0
29.64,6.8,3.2,0.03,Medium,72.0
29.8,7.2,4.8,0.091,Low,72.0
25.01,6.3,4.6,0.077,Medium,88.00000000000001
27.17,7.2,3.8,0.046,Medium,88.00000000000001
28.44,6.6,5.3,0.092,Low,72.0
28.9,6.7,6.0,0.049,Low,94.5
24.94,6.3,3.7,0.035,Medium,88.00000000000001
22.19,6.7,5.5,0.043,Low,94.5
29.47,7.1,3.2,0.023,Medium,72.0
20.47,6.5,4.0,0.045,Low,72.0
20.2,7.0,5.6,0.02,Low,94.5
29.27,7.0,5.2,0.046,Low,72.0
28.44,6.2,6.1,0.074,Medium,94.5
20.71,6.5,3.1,0.035,Medium,72.0
25.8,6.6,4.4,0.064,Low,88.00000000000001
23.97,7.0,4.8,0.006,Low,72.0
23.23,7.1,4.1,0.034,Low,72.0
20.57,6.5,3.4,0.05,Medium,72.0
21.52,7.1,4.2,0.059,Low,72.0
20.74,6.9,4.1,0.05,Low,72.0
26.67,7.1,5.8,0.045,Low,115.50000000000001
20.56,6.3,3.6,0.059,High,72.0
25.56,7.2,4.3,0.051,Low,88.00000000000001
22.43,7.2,4.1,0.079,Low,72.0
27.85,6.4,3.9,0.085,High,88.00000000000001
28.18,6.8,5.0,0.002,Low,72.0
23.14,7.2,6.0,0.073,Low,94.5
28.69,7.1,3.0,0.078,High,72.0
24.39,6.2,3.2,0.027,Medium,88.00000000000001
24.15,6.5,5.2,0.007,Low,88.00000000000001
25.64,7.2,3.2,0.051,High,88.00000000000001
24.87,6.2,5.9,0.014,Low,115.50000000000001
26.68,7.2,3.9,0.066,High,88.00000000000001
28.1,6.2,4.5,0.006,Low,72.0
